,country,region,city,iata_code,latitude,longitude,iata_sky_code
7581,RU,RU-OMS,omsk,OMS,54.96699905395508,73.31050109863281,OMS_sky
7582,RU,RU-TOM,strezhevoy,SWT,60.709400177,77.66000366210001,SWT_sky
7583,RU,RU-TOM,tomsk,TOF,56.380298614502,85.208297729492,TOF_sky
7584,RU,RU-KEM,novokuznetsk,NOZ,53.811401,86.877197,NOZ_sky
7585,RU,RU-KYA,dikson,DKS,73.51780700683594,80.37966918945312,DKS_sky
7586,RU,RU-KYA,khatanga,HTG,71.97810363769531,102.49099731445312,HTG_sky
7587,RU,RU-KYA,igarka,IAA,67.43720245361328,86.62190246582031,IAA_sky
7588,RU,RU-KYA,norilsk,NSK,69.31109619140625,87.33219909667969,NSK_sky
7589,RU,RU-KYA,turukhansk,THX,65.797203064,87.9353027344,THX_sky
7590,BR,BR-SP,castilho,URB,-20.777099609375,-51.564800262451,URB_sky
7591,RU,RU-KDA,anapa,AAQ,45.002101898193,37.347301483154,AAQ_sky
7592,RU,RU-KDA,yeysk,EIK,46.68,38.21,EIK_sky
7593,RU,RU-KDA,gelendzhik,GDZ,44.5820926295,38.0124807358,GDZ_sky
7594,RU,RU-KDA,krasnodar,KRR,45.034698486328,39.170501708984,KRR_sky
7595,RU,RU-DA,makhachkala,MCX,42.81679916381836,47.65230178833008,MCX_sky
7596,RU,RU-STA,mineralnyye vody,MRV,44.225101470947266,43.08190155029297,MRV_sky
7597,RU,RU-KB,nalchik,NAL,43.512901306152344,43.636600494384766,NAL_sky
7598,RU,RU-SE,beslan,OGZ,43.2051010132,44.6066017151,OGZ_sky
7599,RU,RU-IN,magas,IGT,43.322299957300004,45.0125999451,IGT_sky
7600,RU,RU-STA,stavropol,STW,45.10919952392578,42.11280059814453,STW_sky
7601,RU,RU-ROS,rostov on don,ROV,47.493888,39.924722,ROV_sky
7602,RU,RU-ROS,rostov on don,RVI,47.258203,39.8181,RVI_sky
7603,RU,RU-ROS,taganrog,TGK,47.1983333,38.8491667,TGK_sky
7604,RU,RU-ROS,none,VLK,47.682098,42.0728,VLK_sky
7605,RU,RU-KDA,sochi,AER,43.449902,39.9566,AER_sky
7606,RU,RU-AST,astrakhan,ASF,46.2832984924,48.0063018799,ASF_sky
7607,RU,RU-KL,elista,ESL,46.3739013671875,44.33089828491211,ESL_sky
7608,RU,RU-VGG,volgograd,VOG,48.782501220703125,44.34550094604492,VOG_sky
7609,US,US-AZ,none,LHU,34.457279,-114.364114,LHU_sky
7610,US,US-MA,boston,BNH,42.352502,-71.025832,BNH_sky
7611,US,US-ND,williston,XWA,48.258387,-103.748797,XWA_sky
7612,US,US-IA,spirit lake,RTL,43.387500762939,-95.139198303223,RTL_sky
7613,US,US-NY,bethpage,BPA,40.749401092499994,-73.4960021973,BPA_sky
7614,RU,RU-CHE,chelyabinsk,CEK,55.305801,61.5033,CEK_sky
7615,RU,RU-BA,magnitogorsk,MQF,53.39310073852539,58.755699157714844,MQF_sky
7616,RU,RU-YAN,sabetta,SBT,71.219167,72.052222,SBT_sky
7617,RU,RU-YAN,salekhard,SLY,66.5907974243164,66.61100006103516,SLY_sky
7618,RU,RU-YAN,mys kamennyi,YMK,68.483001709,73.5670013428,YMK_sky
7619,RU,RU-YAN,krasnoselkup,KKQ,65.717,82.455,KKQ_sky
7620,RU,RU-YAN,tarko sale,TQL,64.9308013916,77.81809997559999,TQL_sky
7621,RU,RU-YAN,urengoy,UEN,65.9599990845,78.43699646,UEN_sky
7622,RU,RU-KHM,none,EZV,63.92100143432617,65.03050231933594,EZV_sky
7623,RU,RU-KHM,khanty mansiysk,HMA,61.028499603271484,69.08609771728516,HMA_sky
7624,RU,RU-KHM,none,IRM,63.1987991333,64.4393005371,IRM_sky
7625,RU,RU-KHM,nyagan,NYA,62.110001,65.614998,NYA_sky
7626,RU,RU-KHM,sovetskiy,OVS,61.326622009277344,63.60191345214844,OVS_sky
7627,RU,RU-KHM,uray,URJ,60.10329818725586,64.82669830322266,URJ_sky
7628,RU,RU-KHM,none,EYK,63.686901,66.698601,EYK_sky
7629,RU,RU-UD,izhevsk,IJK,56.82809829711914,53.45750045776367,IJK_sky
7630,RU,RU-KIR,kirov,KVX,58.503299713135,49.348300933838,KVX_sky
7631,RU,RU-YAN,nadym,NYM,65.48090362548828,72.69889831542969,NYM_sky
7632,RU,RU-YAN,novy urengoy,NUX,66.06939697265625,76.52030181884766,NUX_sky
7633,RU,RU-KHM,nizhnevartovsk,NJC,60.94929885864258,76.48359680175781,NJC_sky
7634,RU,RU-KHM,raduzhnyi,RAT,62.1585998535,77.32890319820001,RAT_sky
7635,PG,PG-MPM,usino,USO,-5.5276,145.371,USO_sky
7636,RU,RU-PER,perm,PEE,57.914501190186,56.021198272705,PEE_sky
7637,RU,RU-KHM,kogalym,KGP,62.190399169921875,74.53379821777344,KGP_sky
7638,RU,RU-KHM,nefteyugansk,NFG,61.108299255371094,72.6500015258789,NFG_sky
7639,RU,RU-YAN,noyabrsk,NOJ,63.18330001831055,75.2699966430664,NOJ_sky
7640,RU,RU-KHM,surgut,SGC,61.34370040893555,73.40180206298828,SGC_sky
7641,RU,RU-SVE,yekaterinburg,SVX,56.743099212646,60.802700042725,SVX_sky
7642,RU,RU-TYU,tobolsk,TOX,58.135799407958984,68.23190307617188,TOX_sky
7643,RU,RU-TYU,tyumen,TJM,57.189601898199996,65.3243026733,TJM_sky
7644,RU,RU-KGN,kurgan,KRO,55.47529983520508,65.41560363769531,KRO_sky
7645,TM,TM-B,balkanabat,BKN,39.480598,54.366001,BKN_sky
7646,UZ,UZ-QA,karshi,KSQ,38.801899,65.774696,KSQ_sky
7647,US,US-UT,goulding's lodge,GMV,37.016700744599994,-110.200996399,GMV_sky
7648,TM,TM-A,ashgabat,ASB,37.986801,58.361,ASB_sky
7649,TM,TM-B,krasnovodsk,KRW,40.063301,53.007198,KRW_sky
7650,TM,TM-M,mary,MYP,37.6194,61.896702,MYP_sky
7651,TM,TM-D,daşoguz,TAZ,41.761101,59.826698,TAZ_sky
7652,TM,TM-L,türkmenabat,CRZ,39.08330154418945,63.61330032348633,CRZ_sky
7653,TJ,TJ-RR,dushanbe,DYU,38.543300628699996,68.8249969482,DYU_sky
7654,TJ,TJ-KT,kulyab,TJU,37.98809814453125,69.80500030517578,TJU_sky
7655,TJ,TJ-SU,khudzhand,LBD,40.21540069580078,69.6947021484375,LBD_sky
7656,TJ,TJ-KT,kurgan tyube,KQT,37.86640167236328,68.86470031738281,KQT_sky
7657,UZ,UZ-AN,andizhan,AZN,40.7276992798,72.2939987183,AZN_sky
7658,UZ,UZ-FA,fergana,FEG,40.358798980699994,71.7450027466,FEG_sky
7659,UZ,UZ-NG,namangan,NMA,40.9846000671,71.5567016602,NMA_sky
7660,UZ,UZ-QR,nukus,NCU,42.488399505615234,59.62329864501953,NCU_sky
7661,UZ,UZ-XO,urgench,UGC,41.58430099487305,60.641700744628906,UGC_sky
7662,UZ,UZ-NW,navoi,NVI,40.1171989440918,65.1707992553711,NVI_sky
7663,UZ,UZ-BU,bukhara,BHK,39.775001525878906,64.4832992553711,BHK_sky
7664,UZ,UZ-NW,zarafshan,AFS,41.61389923095703,64.23320007324219,AFS_sky
7665,UZ,UZ-SA,samarkand,SKD,39.70050048828125,66.98380279541016,SKD_sky
7666,UZ,UZ-SU,termez,TMJ,37.28670120239258,67.30999755859375,TMJ_sky
7667,UZ,UZ-TO,tashkent,TAS,41.257900238,69.2811965942,TAS_sky
7668,PA,PA-KY,ustupo,UTU,9.1283,-77.9337,UTU_sky
7669,RU,RU-KOS,kostroma,KMW,57.7969017029,41.019401550299996,KMW_sky
7670,RU,RU-MOS,moscow,BKA,55.6171989441,38.0600013733,BKA_sky
7671,RU,RU-KLU,kaluga,KLF,54.5499992371,36.3666687012,KLF_sky
7672,RU,RU-IVA,ivanovo,IWA,56.93939971923828,40.940799713134766,IWA_sky
7673,RU,RU-YAR,rybinsk,RYB,58.10419845581055,38.92940139770508,RYB_sky
7674,RU,RU-BRY,bryansk,BZK,53.214199,34.176399,BZK_sky
7675,RU,RU-MOS,moscow,ZIA,55.553299,38.150002,ZIA_sky
7676,RU,RU-MOS,moscow,DME,55.40879821777344,37.90629959106445,DME_sky
7677,RU,RU-YAR,none,IAR,57.560699462890625,40.15739822387695,IAR_sky
7678,RU,RU-MOS,moscow,SVO,55.972599,37.4146,SVO_sky
7679,RU,RU-TVE,tver,KLD,56.82469940185547,35.7577018737793,KLD_sky
7680,RU,RU-MOS,moscow,OSF,55.511667,37.507222,OSF_sky
7681,RU,RU-MOS,moscow,CKL,55.8783,38.061699,CKL_sky
7682,RU,RU-BEL,belgorod,EGO,50.643798828125,36.5900993347168,EGO_sky
7683,RU,RU-KRS,kursk,URS,51.7505989074707,36.29560089111328,URS_sky
7684,RU,RU-LIP,lipetsk,LPK,52.70280075073242,39.53779983520508,LPK_sky
7685,RU,RU-VOR,voronezh,VOZ,51.81420135498047,39.22959899902344,VOZ_sky
7686,RU,RU-ORL,orel,OEL,52.934700012200004,36.0022010803,OEL_sky
7687,RU,RU-TAM,tambov,TBW,52.806098937988,41.482799530029,TBW_sky
7688,PG,PG-CPM,manumu,UUU,-9.0746,147.5735,UUU_sky
7689,RU,RU-RYA,ryazan,RZN,54.55590057373047,39.855201721191406,RZN_sky
7690,RU,RU-TUL,tula,TYA,54.239,37.6,TYA_sky
7691,RU,RU-MOS,moscow,VKO,55.5914993286,37.2615013123,VKO_sky
7692,RU,RU-KO,ukhta,UCT,63.566898345947266,53.8046989440918,UCT_sky
7693,RU,RU-KO,inta,INA,66.0548324584961,60.110321044921875,INA_sky
7694,RU,RU-KO,pechora,PEX,65.12110137939453,57.13079833984375,PEX_sky
7695,RU,RU-KO,usinsk,USK,66.00469970703125,57.3671989440918,USK_sky
7696,RU,RU-KO,vorkuta,VKT,67.48860168457031,63.993099212646484,VKT_sky
7697,RU,RU-KO,ust tsylma,UTS,65.43729400630001,52.20033645629999,UTS_sky
7698,RU,RU-KO,syktyvkar,SCW,61.64699935913086,50.84510040283203,SCW_sky
7699,RU,RU-NIZ,nizhny novgorod,GOJ,56.230098724365,43.784000396729,GOJ_sky
7700,RU,RU-TA,bugulma,UUA,54.63999938964844,52.801700592041016,UUA_sky
7701,RU,RU-TA,kazan,KZN,55.606201171875,49.278701782227,KZN_sky
7702,RU,RU-TA,nizhnekamsk,NBC,55.564701080322266,52.092498779296875,NBC_sky
7703,RU,RU-ME,yoshkar ola,JOK,56.700599670410156,47.904701232910156,JOK_sky
7704,RU,RU-CU,cheboksary,CSY,56.090301513671875,47.3473014831543,CSY_sky
7705,RU,RU-SA,zhigansk,ZIX,66.7965011597,123.361000061,ZIX_sky
7706,RU,RU-ULY,ulyanovsk,ULV,54.26829910279999,48.226699829100006,ULV_sky
7707,RU,RU-ULY,ulyanovsk,ULY,54.4010009765625,48.80270004272461,ULY_sky
7708,RU,RU-ORE,orenburg,REN,51.795799255371094,55.45669937133789,REN_sky
7709,RU,RU-ORE,orsk,OSW,51.0724983215332,58.59560012817383,OSW_sky
7710,RU,RU-PNZ,penza,PEZ,53.110599517822266,45.02109909057617,PEZ_sky
7711,RU,RU-MO,saransk,SKX,54.12512969970703,45.212257385253906,SKX_sky
7712,RU,RU-SAR,balakovo,BWO,51.8582992554,47.7456016541,BWO_sky
7713,RU,RU-SAR,saratov,GSV,51.712778,46.171111,GSV_sky
7714,RU,RU-SAR,saratov,RTW,51.564998626708984,46.04669952392578,RTW_sky
7715,RU,RU-BA,beloretsk,BCX,53.9380989074707,58.34000015258789,BCX_sky
7716,RU,RU-BA,neftekamsk,NEF,56.1068992615,54.3471984863,NEF_sky
7717,RU,RU-TA,kzyl yar,OKT,54.4399986267,53.3883018494,OKT_sky
7718,RU,RU-BA,ufa,UFA,54.557498931885,55.874401092529,UFA_sky
7719,RU,RU-SAM,samara,KUF,53.504901885986,50.16429901123,KUF_sky
7720,CA,CA-NU,hope bay,UZM,68.156,-106.618,UZM_sky
7721,KZ,KZ-VOS,urzhar,UZR,47.09115,81.66521,UZR_sky
7722,IN,IN-MP,rewa,REW,24.503401,81.220299,REW_sky
7723,IN,IN-GJ,diu,DIU,20.71310043334961,70.92109680175781,DIU_sky
7724,IN,IN-GJ,ahmedabad,AMD,23.0771999359,72.63469696039999,AMD_sky
7725,IN,IN-MM,akola,AKD,20.698999,77.058601,AKD_sky
7726,IN,IN-MM,aurangabad,IXU,19.862699508666992,75.39810180664062,IXU_sky
7727,IN,IN-MM,mumbai,BOM,19.0886993408,72.8678970337,BOM_sky
7728,IN,IN-CT,bilaspur,PAB,21.9884,82.111,PAB_sky
7729,IN,IN-GJ,bhuj,BHJ,23.2877998352,69.6701965332,BHJ_sky
7730,IN,IN-KA,belgaum,IXG,15.8593,74.618301,IXG_sky
7731,IN,IN-GJ,vadodara,BDQ,22.336201,73.226303,BDQ_sky
7732,IN,IN-MP,bhopal,BHO,23.2875003815,77.3374023438,BHO_sky
7733,IN,IN-GJ,bhavnagar,BHU,21.752199173,72.1852035522,BHU_sky
7734,IN,IN-DD,none,NMB,20.43440055847168,72.84320068359375,NMB_sky
7735,IN,IN-MP,none,GUX,24.654699,77.347298,GUX_sky
7736,IN,IN-GA,vasco da gama,GOI,15.3808002472,73.8313980103,GOI_sky
7737,IN,IN-KA,hubli,HBX,15.361700058,75.08489990230001,HBX_sky
7738,IN,IN-MP,indore,IDR,22.7217998505,75.8011016846,IDR_sky
7739,IN,IN-MP,none,JLR,23.177799224853516,80.052001953125,JLR_sky
7740,IN,IN-GJ,jamnagar,JGA,22.465499877929688,70.01260375976562,JGA_sky
7741,IN,IN-GJ,kandla,IXY,23.1127,70.100304,IXY_sky
7742,IN,IN-MP,khajuraho,HJR,24.817199707,79.91860198970001,HJR_sky
7743,IN,IN-MM,none,KLH,16.6646995544,74.2893981934,KLH_sky
7744,IN,IN-GJ,none,IXK,21.317100524902344,70.27040100097656,IXK_sky
7745,IN,IN-MM,nanded,NDC,19.1833000183,77.31670379639999,NDC_sky
7746,IN,IN-MM,nagpur,NAG,21.092199,79.047203,NAG_sky
7747,IN,IN-MM,nasik,ISK,20.119101,73.912903,ISK_sky
7748,IN,IN-MM,pune,PNQ,18.58209991455078,73.9197006225586,PNQ_sky
7749,IN,IN-GJ,porbandar,PBD,21.6487007141,69.65720367429999,PBD_sky
7750,IN,IN-MM,none,RTC,17.013599,73.327797,RTC_sky
7751,IN,IN-GJ,rajkot,RAJ,22.3092002869,70.77950286869999,RAJ_sky
7752,IN,IN-CT,raipur,RPR,21.180401,81.7388,RPR_sky
7753,IN,IN-MM,shirdi,SAG,19.688611,74.378889,SAG_sky
7754,IN,IN-MM,solapur,SSE,17.6280002594,75.93479919430001,SSE_sky
7755,IN,IN-GJ,none,STV,21.1140995026,72.7417984009,STV_sky
7756,IN,IN-RJ,udaipur,UDR,24.617700576799997,73.89610290530001,UDR_sky
7757,LK,LK-1,colombo,CMB,7.180759906768799,79.88410186767578,CMB_sky
7758,LK,LK-7,anuradhapura,ACJ,8.30148983002,80.42790222170001,ACJ_sky
7759,LK,LK-5,batticaloa,BTC,7.70576,81.678802,BTC_sky
7760,LK,LK-1,colombo,RML,6.821990013122559,79.88619995117188,RML_sky
7761,LK,LK-5,ampara,ADP,7.33776,81.62594,ADP_sky
7762,LK,LK-7,polonnaruwa town,HIM,8.04981,80.9814,HIM_sky
7763,LK,LK-4,jaffna,JAF,9.792329788208008,80.07009887695312,JAF_sky
7764,LK,LK-3,galle,KCT,5.993680000305176,80.32029724121094,KCT_sky
7765,LK,LK-1,kalutara,KTY,6.55212020874,79.9775009155,KTY_sky
7766,LK,LK-2,sigiriya,GIU,7.956669807430001,80.7285003662,GIU_sky
7767,LK,LK-5,trincomalee,TRR,8.5385103225708,81.18190002441406,TRR_sky
7768,LK,LK-3,weerawila,WRZ,6.25448989868,81.23519897460001,WRZ_sky
7769,LK,LK-3,none,HRI,6.284467,81.124128,HRI_sky
7770,KH,KH-2,battambang,BBM,13.095600128173828,103.2239990234375,BBM_sky
7771,KH,KH-4,kampong chhnang,KZC,12.255200386,104.564002991,KZC_sky
7772,KH,KH-9,krong khemara phoumin,KKZ,11.613397,102.997084,KKZ_sky
7773,KH,KH-10,kratie,KTI,12.48799991607666,106.05500030517578,KTI_sky
7774,KH,KH-11,sen monorom,MWV,12.463648,107.187252,MWV_sky
7775,KH,KH-8,phnom penh,PNH,11.546600341796875,104.84400177001953,PNH_sky
7776,KH,KH-16,ratanakiri,RBE,13.729999542236328,106.98699951171875,RBE_sky
7777,KH,KH-17,siem reap,REP,13.410699844400002,103.81300354,REP_sky
7778,KH,KH-19,stung treng,TNX,13.531900405883789,106.01499938964844,TNX_sky
7779,KH,KH-18,sihanoukville,KOS,10.5797,103.637001,KOS_sky
7780,KH,KH-15,krakor,KZD,12.5385,104.1486,KZD_sky
7781,VE,VE-Y,isla de tigre,ELX,9.569999694824219,-62.43669891357422,ELX_sky
7782,VE,VE-V,lagunillas,LGY,10.12399959564209,-71.23799896240234,LGY_sky
7783,VE,VE-F,kamarata,KTV,5.75,-62.416000366199995,KTV_sky
7784,VE,VE-X,la guaira,LAG,10.5333299637,-67.0333328247,LAG_sky
7785,VE,VE-F,ciudad guayana,SFX,8.2788,-62.6652,SFX_sky
7786,VE,VE-F,san salvador de paul,SVV,7.0,-62.0,SVV_sky
7787,VE,VE-F,wonken,WOK,5.25,-61.733333587646484,WOK_sky
7788,IN,IN-AR,none,IXV,28.17530059814453,94.802001953125,IXV_sky
7789,IN,IN-TR,agartala,IXA,23.8869991302,91.24040222170001,IXA_sky
7790,IN,IN-WB,siliguri,IXB,26.68120002746582,88.32859802246094,IXB_sky
7791,IN,IN-WB,balurghat,RGH,25.261699676513672,88.79560089111328,RGH_sky
7792,IN,IN-ML,shillong,SHL,25.70359992980957,91.97869873046875,SHL_sky
7793,IN,IN-OR,bhubaneswar,BBI,20.244400024399997,85.8178024292,BBI_sky
7794,IN,IN-WB,kolkata,CCU,22.654699325561523,88.44670104980469,CCU_sky
7795,IN,IN-WB,none,COH,26.330499649,89.4672012329,COH_sky
7796,IN,IN-BR,none,DBD,23.833999633789062,86.42530059814453,DBD_sky
7797,IN,IN-WB,durgapur,RDP,23.6225,87.243,RDP_sky
7798,IN,IN-AR,daporijo,DEP,27.985500335699996,94.22280120850002,DEP_sky
7799,IN,IN-UP,gorakhpur,GOP,26.739700317399997,83.4496994019,GOP_sky
7800,IN,IN-AS,guwahati,GAU,26.10610008239746,91.58589935302734,GAU_sky
7801,IN,IN-BR,none,GAY,24.744300842285156,84.95120239257812,GAY_sky
7802,IN,IN-MN,imphal,IMF,24.7600002289,93.896697998,IMF_sky
7803,IN,IN-OR,none,JRG,21.9135,84.0504,JRG_sky
7804,IN,IN-OR,jeypore,PYB,18.8799991607666,82.552001953125,PYB_sky
7805,IN,IN-JH,jamshedpur,IXW,22.8132,86.1688,IXW_sky
7806,IN,IN-AS,jorhat,JRH,26.7315006256,94.1754989624,JRH_sky
7807,IN,IN-TR,none,IXQ,24.13170051574707,91.81420135498047,IXQ_sky
7808,IN,IN-TR,none,IXH,24.30820083618164,92.0072021484375,IXH_sky
7809,IN,IN-AS,silchar,IXS,24.9129009247,92.97869873050001,IXS_sky
7810,IN,IN-TR,khowai,IXN,24.061899,91.603897,IXN_sky
7811,IN,IN-MZ,aizawl,AJL,23.840599060099997,92.6196975708,AJL_sky
7812,IN,IN-AS,lilabari,IXI,27.295499801635742,94.09760284423828,IXI_sky
7813,IN,IN-WB,malda,LDA,25.033001,88.133003,LDA_sky
7814,IN,IN-AS,dibrugarh,DIB,27.4839000702,95.0168991089,DIB_sky
7815,IN,IN-NL,dimapur,DMU,25.883899688699998,93.77110290530001,DMU_sky
7816,IN,IN-BR,none,MZU,26.11910057067871,85.3136978149414,MZU_sky
7817,IN,IN-AR,pasighat,IXT,28.066099166870117,95.33560180664062,IXT_sky
7818,IN,IN-BR,patna,PAT,25.591299057,85.0879974365,PAT_sky
7819,IN,IN-JH,ranchi,IXR,23.314300537100003,85.3217010498,IXR_sky
7820,IN,IN-OR,none,RRK,22.256701,84.814598,RRK_sky
7821,IN,IN-AS,none,RUP,26.139699935913086,89.91000366210938,RUP_sky
7822,IN,IN-AS,none,TEZ,26.7091007232666,92.78469848632812,TEZ_sky
7823,IN,IN-AP,visakhapatnam,VTZ,17.721201,83.224503,VTZ_sky
7824,IN,IN-AR,ziro,ZER,27.588301,93.828102,ZER_sky
7825,BD,BD-1,barisal,BZL,22.801000595092773,90.30120086669922,BZL_sky
7826,BD,BD-2,cox's bazar,CXB,21.452199935913086,91.96389770507812,CXB_sky
7827,BD,BD-2,comilla,CLA,23.43720054626465,91.189697265625,CLA_sky
7828,BD,BD-2,chattogram (chittagong),CGP,22.249599,91.813301,CGP_sky
7829,BD,BD-5,ishurdi,IRD,24.15250015258789,89.04940032958984,IRD_sky
7830,BD,BD-4,jashore (jessore),JSR,23.1838,89.160797,JSR_sky
7831,BD,BD-5,lalmonirhat,LLJ,25.887500762939453,89.43309783935547,LLJ_sky
7832,BD,BD-5,rajshahi,RJH,24.43720054626465,88.61650085449219,RJH_sky
7833,BD,BD-5,saidpur,SPD,25.759199142456055,88.90889739990234,SPD_sky
7834,BD,BD-5,thakurgaon,TKR,26.016399383544922,88.40360260009766,TKR_sky
7835,BD,BD-6,shamshernagar,ZHM,24.416999816900002,91.8830032349,ZHM_sky
7836,BD,BD-6,sylhet,ZYL,24.963199615478516,91.8667984008789,ZYL_sky
7837,BD,BD-3,dhaka,DAC,23.843347,90.397783,DAC_sky
7838,HK,HK-U-A,islands new territories,HKG,22.308901,113.915001,HKG_sky
7839,HK,HK-U-A,kowloon city kowloon,HKG,22.320304,114.198074,HKG_sky
7840,HK,HK-U-A,central and western hong kong island,HHP,22.288868,114.152369,HHP_sky
7841,VI,VI-U-A,charlotte amalie st thomas,SPB,18.338600158691406,-64.9406967163086,SPB_sky
7842,VI,VI-U-A,christiansted st croix,SSB,17.74720001220703,-64.70490264892578,SSB_sky
7843,IN,IN-UP,none,AGR,27.155799865722656,77.96089935302734,AGR_sky
7844,IN,IN-UP,allahabad,IXD,25.4401,81.733902,IXD_sky
7845,IN,IN-PB,amritsar,ATQ,31.7096004486,74.7973022461,ATQ_sky
7846,IN,IN-PB,adampur,AIP,31.4338,75.758797,AIP_sky
7847,MX,MX-BCS,comondú,VIB,25.0552,-111.6874,VIB_sky
7848,IN,IN-RJ,bikaner,BKB,28.070600509643555,73.20719909667969,BKB_sky
7849,IN,IN-UP,varanasi,VNS,25.4524,82.859299,VNS_sky
7850,IN,IN-HP,none,KUU,31.876699447631836,77.15440368652344,KUU_sky
7851,IN,IN-PB,none,BUP,30.270099639892578,74.75579833984375,BUP_sky
7852,IN,IN-UP,bareilly,BEK,28.4221000671,79.45079803470001,BEK_sky
7853,IN,IN-CH,chandigarh,IXC,30.673500061035156,76.78849792480469,IXC_sky
7854,IN,IN-UP,kanpur,KNU,26.404301,80.410103,KNU_sky
7855,IN,IN-UL,dehradun,DED,30.189699,78.180298,DED_sky
7856,IN,IN-DL,new delhi,DEL,28.5665,77.103104,DEL_sky
7857,IT,IT-75,vieste,VIF,41.883317,16.166667,VIF_sky
7858,IN,IN-HP,none,DHM,32.16510009765625,76.26339721679688,DHM_sky
7859,IN,IN-MP,gwalior,GWL,26.29330062866211,78.22779846191406,GWL_sky
7860,IN,IN-HR,none,HSS,29.179399490356445,75.75530242919922,HSS_sky
7861,IN,IN-RJ,jodhpur,JDH,26.251100540161133,73.04889678955078,JDH_sky
7862,IN,IN-RJ,jaipur,JAI,26.8242,75.812202,JAI_sky
7863,IN,IN-RJ,none,JSA,26.888700485229492,70.86499786376953,JSA_sky
7864,IN,IN-JK,jammu,IXJ,32.689098,74.837402,IXJ_sky
7865,IN,IN-RJ,ajmer,KQH,26.601473,74.814147,KQH_sky
7866,IN,IN-RJ,kota,KTU,25.160200119,75.84559631350001,KTU_sky
7867,IN,IN-PB,none,LUH,30.854700088500977,75.95259857177734,LUH_sky
7868,IN,IN-JK,leh,IXL,34.1358985901,77.5465011597,IXL_sky
7869,IN,IN-UP,lucknow,LKO,26.7605991364,80.8892974854,LKO_sky
7870,IN,IN-PB,pathankot,IXP,32.233611,75.634444,IXP_sky
7871,IN,IN-UP,pantnagar,PGH,29.0334,79.473701,PGH_sky
7872,IN,IN-HP,none,SLV,31.0818,77.068001,SLV_sky
7873,IN,IN-JK,srinagar,SXR,33.987098693847656,74.77420043945312,SXR_sky
7874,IN,IN-MP,none,TNI,24.5623,80.854897,TNI_sky
7875,PG,PG-MBA,vivigani,VIV,-9.30333333333,150.318888889,VIV_sky
7876,MZ,MZ-Q,gurue,VJQ,-15.5062,36.9904,VJQ_sky
7877,LA,LA-AT,attopeu,AOU,14.793056,107.045278,AOU_sky
7878,LA,LA-BK,huay xai,HOE,20.2572994232,100.43699646,HOE_sky
7879,LA,LA-LP,luang phabang,LPQ,19.897300720214844,102.16100311279297,LPQ_sky
7880,LA,LA-LM,luang namtha,LXG,20.966999,101.400002,LXG_sky
7881,LA,LA-OU,oudomsay,ODY,20.68269920349121,101.99400329589844,ODY_sky
7882,LA,LA-CH,pakse,PKZ,15.132100105285645,105.78099822998047,PKZ_sky
7883,LA,LA-XA,sainyabuli,ZBY,19.2436,101.7093,ZBY_sky
7884,LA,LA-SV,none,ZVK,16.55660057067871,104.76000213623047,ZVK_sky
7885,LA,LA-HO,none,NEU,20.418399810791016,104.06700134277344,NEU_sky
7886,LA,LA-SL,saravane,VNA,15.709439207700001,106.410698891,VNA_sky
7887,LA,LA-KH,thakhek,THK,17.399999618530273,104.80000305175781,THK_sky
7888,LA,LA-VT,vientiane,VTE,17.988300323500003,102.56300354,VTE_sky
7889,LA,LA-XI,xieng khouang,XKH,19.450001,103.157997,XKH_sky
7890,LA,LA-BK,xienglom,XIE,19.6203,100.815332,XIE_sky
7891,PY,PY-1,puerto vallemi,VMI,-22.159109,-57.942581,VMI_sky
7892,MO,MO-U-A,macau,MFM,22.149599,113.592003,MFM_sky
7893,VN,VN-24,dong hoi,VDH,17.515,106.590556,VDH_sky
7894,VN,VN-28,kontum,KON,14.350000381469727,108.01699829101562,KON_sky
7895,NP,NP-SE,bajhang,BJH,29.538999557495117,81.1854019165039,BJH_sky
7896,NP,NP-KO,bhojpur,BHP,27.14739990234375,87.05079650878906,BHP_sky
7897,NP,NP-DH,baglung,BGL,28.212799072265625,83.66629791259766,BGL_sky
7898,NP,NP-NA,bharatpur,BHR,27.678101,84.429398,BHR_sky
7899,NP,NP-SE,bajura,BJU,29.50200080871582,81.66899871826172,BJU_sky
7900,NP,NP-MA,baitadi,BIT,29.465299606323242,80.54920196533203,BIT_sky
7901,NP,NP-LU,bhairawa,BWA,27.505685,83.416293,BWA_sky
7902,NP,NP-ME,bhadrapur,BDP,26.5708007812,88.07959747310001,BDP_sky
7903,NP,NP-RA,dang,DNP,28.111099243164062,82.29419708251953,DNP_sky
7904,NP,NP-BH,dhangarhi,DHI,28.753299713134766,80.58190155029297,DHI_sky
7905,NP,NP-MA,darchula,DAP,29.669200897216797,80.54840087890625,DAP_sky
7906,NP,NP-KA,dolpa,DOP,28.985700607299805,82.81909942626953,DOP_sky
7907,NP,NP-SE,silgadi doti,SIH,29.263099670410156,80.93599700927734,SIH_sky
7908,NP,NP-GA,gorkha,GKH,28.0385,84.4664,GKH_sky
7909,NP,NP-JA,jiri,JIR,27.626313,86.230581,JIR_sky
7910,NP,NP-KA,jumla,JUM,29.2742,82.193298,JUM_sky
7911,NP,NP-JA,janakpur,JKR,26.708799362199997,85.9224014282,JKR_sky
7912,NP,NP-DH,jomsom,JMO,28.780426,83.723,JMO_sky
